"","song_hotttnesss","end_of_fade_in","mode","time_signature","key","start_of_fade_out","year","duration","loudness","genre"
"678",0.360370582712,4.081,0,3,11,228.299,1999,240.01261,-8.325,"Electronic"
"679",0.583566125656,0.27,1,7,2,142.362,2009,151.58812,-10.338,"RnB"
"680",0.215080318509,0.107,1,4,7,199.843,0,207.12444,-10.006,"Reggae"
"681",0.548678055568,0,0,4,4,203.413,2006,212.89751,-5.038,"Rock"
"682",NA,0,0,4,2,201.607,2006,205.06077,-2.912,"Rock"
"683",0.604963399551,0,1,4,9,245.557,2006,251.66322,-4.576,"Rock"
"684",NA,0.599,1,4,0,83.121,2006,83.12118,-1.674,"Punk"
"685",0.675582692033,1.035,0,1,11,298.806,1992,307.61751,-8.252,"Reggae"
"686",0.454192988218,2.397,1,4,4,212.294,0,222.79791,-15.646,"Rock"
"687",NA,0.874,1,4,2,226.853,2001,246.20363,-4.821,"Pop"
"688",0.524079322846,0.195,1,4,7,221.246,2006,236.45995,-6.288,"Pop"
"689",0.732203716147,0.243,1,5,0,266.739,2006,276.68853,-5.098,"Rock"
"690",NA,0.633,0,4,10,220.786,2004,220.78649,-7.209,"Latin"
"691",0.468997787645,0,1,4,0,278.251,2008,283.16689,-13.852,"Rock"
"692",0.454042766091,0.345,0,4,11,275.156,2005,285.04771,-5.367,"Rock"
"693",0.66841936937,0.16,1,4,2,234.365,2000,249.62567,-4.673,"Rock"
"694",0.51310641766,0.403,0,4,10,129.387,1998,134.05995,-6.376,"Folk"
"695",0.487112194863,0.351,1,1,9,200.371,1992,211.33016,-9.944,"Rock"
"696",NA,0,1,4,7,109.009,1999,109.00853,-3.904,"Punk"
"697",0.471971171794,0.705,1,4,2,231.253,1992,234.60526,-8.339,"Rock"
"698",0.82240288516,0.215,1,4,4,211.325,2010,214.72608,-4.38,"Pop"
"699",NA,0.311,1,4,1,522.466,2005,527.98649,-8.361,"Rock"
"700",0.74643267913,0.334,1,1,4,58.903,1980,63.52934,-8.562,"Punk"
"701",NA,0,0,4,1,301.97,2008,312.842,-5.968,"Rock"
"702",0.511424325686,0,1,1,2,148.468,2006,153.25995,-2.648,"Rock"
"703",0.592054387541,0.264,0,7,4,257.55,2008,272.14322,-13.959,"Rock"
"704",NA,0.398,1,4,4,183.298,1970,188.02893,-12.169,"Country"
"705",0.682353617616,0,0,3,11,531.429,1995,540.42077,-6.676,"Rock"
"706",0.504034340805,0,1,1,11,149.966,1987,156.682,-13.229,"Rock"
"707",0.756267390366,0,1,4,8,218.674,2009,228.44036,-10.571,"Rock"
"708",0.693947934491,0,0,0,2,749.639,2009,759.09179,-7.192,"Rock"
"709",0.710631125447,0.334,1,4,8,245.104,2007,255.76444,-9.81,"Pop"
"710",0.566707641676,0.276,1,3,9,202.211,0,222.53669,-11.284,"Rock"
"711",NA,0,0,4,8,205.061,1997,205.06077,-6.203,"Latin"
"712",0.484562529968,0.2,1,4,2,251.669,1999,255.39873,-5.635,"Pop"
"713",NA,0,1,4,3,179.989,2009,187.24526,-8.295,"Pop"
"714",NA,0,1,3,0,118.457,1989,125.1522,-12.818,"Country"
"715",0.425900191277,0,1,4,9,203.198,1968,214.96118,-10.736,"Country"
"716",0.567389736802,0,1,4,7,317.748,2004,322.55955,-4.516,"Metal"
"717",NA,4.667,1,4,9,172.455,1980,181.15873,-14.343,"Rock"
"718",0.733990878524,3.785,1,4,6,215.348,2003,225.61914,-8.843,"Rock"
"719",0.74616091291,0,0,4,11,171.021,2007,181.13261,-6.391,"Rock"
"720",NA,1.199,1,4,5,244.976,2001,263.20934,-8.147,"RnB"
"721",NA,0,1,4,6,266.217,2002,270.62812,-17.864,"Country"
"722",0.588922167556,0.548,0,4,2,223.359,0,235.04934,-10.562,"Folk"
"723",0.506905064197,0,1,4,7,187.548,0,190.69342,-6.371,"Pop"
"724",NA,0.241,1,4,9,142.211,0,146.88608,-12.495,"Country"
"725",0.555574792226,0.827,0,3,4,294.522,2006,306.18077,-4.118,"Rock"
"726",0.707655106064,0.142,0,4,10,229.535,2005,242.33751,-5.808,"Punk"
"727",NA,0.461,1,1,8,204.98,1973,217.96526,-8.486,"Pop"
"728",NA,0.148,0,4,5,142.089,2006,151.82322,-4.031,"Rock"
"729",NA,0,0,4,5,382.154,2001,395.83302,-5.538,"Rock"
"730",0.513189736126,2.775,0,4,9,230.197,0,245.34159,-9.044,"Latin"
"731",0.454192988218,3.698,1,4,0,221.373,2005,246.09914,-9.695,"Country"
"732",0.576860140605,0.299,1,4,1,198.153,2008,200.25424,-4.825,"Rap"
"733",0.672836060763,0.06,0,4,8,263.413,2010,281.23383,-6.991,"Rock"
"734",0.379523324422,0.096,1,4,8,206.692,2004,212.71465,-4.336,"Pop"
"735",0.563755208391,0.154,0,4,6,202.838,1981,205.50485,-16.619,"Rock"
"736",NA,0.383,1,4,2,191.826,1996,209.08363,-7.56,"Country"
"737",0.563755208391,0.525,1,4,0,315.588,1988,322.97751,-13.865,"Rock"
"738",0.760299382868,0,1,4,9,234.371,2005,249.28608,-10.414,"Rock"
"739",NA,0,1,1,3,1.044,2005,1.04444,-23.555,"Pop"
"740",0.47872628848,2.577,0,4,4,193.44,2007,205.45261,-6.692,"Pop"
"741",0.569178686445,2.937,1,4,0,391.488,2006,399.82975,-7.715,"Rock"
"742",0.541105826902,0,1,4,6,238.748,2003,246.33424,-5.268,"Rap"
"743",NA,0,1,4,9,249.667,2009,252.21179,-3.708,"Rock"
"744",0.751580890905,0.898,1,4,0,189.068,1984,191.99955,-11.516,"Rock"
"745",0.619267701983,0,1,4,2,273.862,2007,278.93506,-5.73,"Metal"
"746",0.394394856101,1.309,1,4,11,181.737,1995,186.40934,-12.967,"Blues"
"747",0.730674067539,0.382,1,4,2,267.384,1992,283.03628,-7.535,"Blues"
"748",0.614576981682,0.102,0,4,4,153.652,1978,159.89506,-11.704,"Rock"
"749",0.564513411579,0,1,4,3,286.418,2006,292.41424,-5.377,"Rock"
"750",0.285429881701,0.226,1,4,10,212.434,0,220.52526,-8.365,"Rock"
"751",NA,2.659,0,1,11,281.49,1993,289.09669,-4.62,"Rock"
"752",0.814431711708,0,1,5,10,157.907,2005,160.96608,-8.317,"Rock"
"753",NA,0,1,5,1,246.77,2000,256.62649,-9.071,"Folk"
"754",NA,0,0,4,8,198.978,1988,208.32608,-8.078,"Rap"
"755",0.434838090261,0.189,0,3,7,32.316,2002,35.65669,-18.161,"Rock"
"756",0.623037475551,0.136,1,1,0,202.664,2008,207.82975,-6.399,"Latin"
"757",NA,0,1,4,9,155.788,2005,159.89506,-5.111,"Punk"
"758",0.723904334614,0.287,1,4,2,287.631,1998,296.30649,-6.98,"Country"
"759",0.627073796404,0.212,1,4,7,245.232,2005,253.83138,-6.083,"Rock"
"760",0.270775998946,0.363,1,3,8,154.285,1965,161.48853,-13.797,"Country"
"761",0.561428517629,0,1,4,2,207.975,1995,215.40526,-5.66,"Electronic"
"762",0.739737282644,0,1,4,0,344.393,2004,349.04771,-6.615,"Electronic"
"763",0.774854126825,1.164,0,4,10,170.916,1997,181.21098,-5.128,"Punk"
"764",0.485122364102,2.792,1,4,1,219.806,1986,236.61669,-4.21,"Pop"
"765",0.581011942466,0.328,1,4,8,355.051,2006,357.45914,-5.492,"Rock"
"766",NA,0.165,1,4,5,246.399,2003,259.05587,-4.73,"Rap"
"767",0.570115085579,0.102,0,1,8,264.98,2008,270.21016,-5.958,"Metal"
"768",0.600274215984,0.107,0,4,4,212.683,2002,217.93914,-4.384,"Metal"
"769",0.626908585379,0.113,0,1,10,295.683,2008,299.80689,-6.247,"Punk"
"770",0.41967427881,0.062,1,5,1,201.3,0,207.56853,-6.336,"Rock"
"771",0.533370878316,0.136,0,4,11,212.759,2006,233.22077,-4.741,"Electronic"
"772",0.75606801081,0.079,1,4,9,249.812,1990,262.29506,-9.759,"Blues"
"773",NA,2.09,1,3,8,420.705,1995,432.97914,-7.984,"Rock"
"774",0.490904200542,0.136,1,4,2,219.347,2007,229.8771,-3.662,"Country"
"775",NA,0.148,0,4,4,162.975,1972,182.7522,-8.962,"Pop"
"776",NA,0.921,1,4,10,123.135,1964,136.01914,-13.53,"Rock"
"777",NA,0,0,4,0,232.391,1990,236.5122,-9.308,"RnB"
"778",NA,0.162,0,4,6,249.382,1992,257.54077,-5.775,"Rock"
"779",0.551651693394,0.223,1,4,11,147.998,2007,150.15138,-3.778,"Rock"
"780",0.482137585065,0.282,0,4,2,310.34,1998,313.36444,-3.944,"Metal"
"781",NA,0.316,1,4,11,161.321,1995,166.66077,-17.053,"Blues"
"782",0.818941494363,0.102,0,4,8,164.281,1998,166.86975,-9.309,"Rap"
"783",0.639564765726,0,1,1,6,197.903,1971,197.90322,-5.431,"Rock"
"784",0.35897652644,0.206,1,4,2,201.822,1999,205.40036,-4.129,"Pop"
"785",0.786169125977,0,0,4,8,219.858,1994,225.41016,-9.531,"Metal"
"786",NA,0.351,1,4,5,112.878,1968,119.90159,-14.09,"Country"
"787",0.623037475551,0.462,1,4,0,135.372,1967,146.02404,-15.911,"Country"
"788",0.483977246171,0,1,4,2,223.059,2003,223.05914,-7.383,"Rock"
"789",NA,0.195,1,4,2,226.075,0,232.48934,-4.286,"Latin"
"790",0.548678055568,0.218,1,1,7,196.4,1994,198.76526,-8.234,"Rock"
"791",0.487492443417,0.45,1,1,8,283.562,1991,291.97016,-25.342,"Pop"
"792",0.511424325686,2.392,1,4,4,222.61,0,229.32853,-7.973,"Latin"
"793",0.572593044816,0.241,1,4,9,180.599,2007,185.99138,-9.168,"Rock"
"794",NA,0.177,1,4,7,150.117,2000,155.402,-22.377,"Country"
"795",NA,0.218,0,3,0,453.486,1975,469.60281,-13.615,"Rock"
"796",0.624833533556,0.195,1,4,4,191.652,2008,207.09832,-4.66,"Country"
"797",NA,0,0,4,8,82.03,0,91.34975,-11.867,"Rock"
"798",0.574693297085,0,0,4,0,185.469,2008,188.65587,-4.706,"Rock"
"799",0.669413098138,0.467,1,5,1,113.615,1993,126.64118,-9.423,"Rock"
"800",0.637311276401,0,0,4,6,158.662,1991,166.32118,-5.13,"Rock"
"801",0.6645424152,0,0,4,1,255.565,2001,286.53669,-6.292,"Rock"
"802",NA,0.322,1,4,3,307.891,2004,314.20036,-5.567,"Rock"
"803",0.551921514942,0.189,0,4,11,153.884,2000,163.91791,-6.028,"Electronic"
"804",NA,1.386,1,4,5,300.362,1988,314.27873,-4.82,"Rock"
"805",NA,0.165,0,1,0,383.303,2003,401.8673,-7.916,"Rock"
"806",0.408110883511,0.665,1,4,10,265.561,1986,269.29587,-5.074,"Rock"
"807",0.766174643701,0.45,1,5,7,212.805,1996,225.43628,-7.372,"Rock"
"808",0.506905064197,0,1,4,3,180.227,1984,188.99546,-10.44,"Pop"
"809",0.544514001879,0.161,0,4,9,258.276,2005,270.05342,-9.364,"Reggae"
"810",0.41373983586,0.212,1,4,1,228.328,2001,234.16118,-6.135,"Rap"
"811",0.579416471937,0,0,4,1,299.009,2006,313.3122,-5.437,"Metal"
"812",0.265861049211,2.664,1,4,11,505.655,1997,512.78322,-8.575,"Pop"
"813",0.758095180686,0.223,1,4,10,251.304,2002,268.69506,-8.053,"Rock"
"814",0.66455622689,5.103,0,4,8,345.53,2000,360.95955,-7.072,"Rock"
"815",0.599875581301,0,0,4,1,203.726,2007,209.84118,-12.466,"Rap"
"816",0.65261955121,0,0,4,5,216.352,0,219.21914,-4.963,"RnB"
"817",0.666532379094,0.478,0,4,3,197.004,1987,201.74322,-12.083,"Rock"
"818",0.932274163157,2.415,0,4,1,259.373,1992,286.69342,-10.235,"Rap"
"819",0.535106024898,0,1,4,7,250.404,2010,252.81261,-4.194,"Rock"
"820",0.66593014741,5.904,1,4,8,355.619,0,364.38159,-7.759,"Rock"
"821",0.666303015336,0,1,4,0,287.626,2004,296.04526,-5.233,"Rock"
"822",0.327736683178,0.305,1,4,9,226.377,1981,240.3522,-6.681,"Rock"
"823",0.576300659299,0,1,7,3,449.591,1993,460.56444,-10.351,"Metal"
"824",0.615614233846,0.2,0,4,9,70.798,2005,76.82567,-8.892,"Pop"
"825",0.729612115173,0.316,1,4,0,179.322,1996,192.62649,-6.782,"Country"
"826",0.355285536423,0.183,1,4,1,149.687,2004,160.46975,-4.948,"Rock"
"827",0.541960900682,2.995,0,4,1,191.64,2002,195.73506,-4.939,"Latin"
"828",0.457447167085,0.326,1,4,9,215.197,1999,223.00689,-3.807,"Country"
"829",0.596571197666,3.825,0,4,6,245.429,2005,254.27546,-3.828,"Rock"
"830",NA,0,1,4,8,209.473,1999,212.61016,-16.611,"RnB"
"831",0.48280427553,0,0,4,6,235.595,2006,252.18567,-6.623,"Rock"
"832",0.651569825506,0,1,4,7,172.542,2005,175.96036,-1.983,"Rock"
"833",0.62829679606,0.479,1,4,5,131.866,1988,137.19465,-11.737,"Pop"
"834",0.287643396102,0,1,4,5,175.334,2005,182.282,-11.281,"Pop"
"835",0.459724988331,2.212,1,4,0,315.751,1989,331.36281,-30.285,"Rock"
"836",0.392008771471,0,1,4,0,134.809,0,143.62077,-9.912,"Punk"
"837",NA,0,0,1,9,152.689,0,157.67465,-16.892,"Jazz"
"838",NA,0,1,4,2,218.976,1999,230.47791,-14.743,"Latin"
"839",0.547324832034,0.328,1,4,2,144.126,2002,152.65914,-6.818,"Rock"
"840",NA,0.38,0,4,9,269.897,1996,274.1024,-3.414,"Rap"
"841",0.624833533556,3.558,0,1,7,264.661,1990,297.66485,-24.732,"New Age"
"842",0.587322522141,0.142,1,4,11,190.299,2000,199.07873,-5.769,"Rock"
"843",0.657074961538,0.102,1,4,7,205.52,2007,211.40853,-5.217,"Rock"
"844",0.592054387541,0.152,0,4,11,197.027,1990,200.80281,-11.927,"Rock"
"845",0.664130346026,0.659,1,4,1,331.5,2003,349.33506,-10.271,"Country"
"846",0.558200270323,0.27,0,4,2,344.648,1975,365.24363,-9.745,"Rock"
"847",0.596176071338,0.16,1,4,8,327.245,0,343.40526,-11.432,"Electronic"
"848",0.566707641676,0.293,1,3,4,216.776,2000,222.74567,-14.519,"Country"
"849",NA,0,1,4,8,283.846,0,283.84608,-7,"Rock"
"850",NA,0,1,4,5,320.209,2007,331.31057,-5.637,"Rap"
"851",0.710365670532,0.113,1,4,9,340.968,2008,352.96608,-7.483,"Rock"
"852",0.74931351062,0,1,4,8,150.999,2005,154.85342,-5.573,"Punk"
"853",NA,0,0,3,4,234.684,2005,234.68363,-5.464,"Rap"
"854",0.463849077918,0.461,0,4,3,285.559,0,289.30567,-6.569,"RnB"
"855",0.579938252066,0.148,1,1,0,219.15,0,234.16118,-6.748,"Country"
"856",0.569275650675,0.148,0,3,11,263.059,2006,279.24853,-3.699,"Rock"
"857",0.327736683178,0.206,0,1,7,171.236,2004,173.73995,-4.192,"Rock"
"858",0.345802233965,0.195,0,4,9,280.137,2006,288.70485,-6.503,"Rock"
"859",0.592445864418,0,1,1,10,217.188,2003,221.20444,-5.511,"Metal"
"860",NA,0,1,4,7,278.648,1999,278.64771,-5.206,"Rock"
"861",0.561428517629,0.078,0,4,11,180.547,2001,188.36853,-9.105,"Latin"
"862",0.41373983586,0.125,1,4,7,149.101,2005,155.97669,-7.711,"Country"
"863",0.514753324338,0.125,1,4,1,290.313,2001,306.05016,-4.557,"Rap"
"864",NA,0,1,4,8,242.358,0,248.52853,-6.623,"Punk"
"865",0.721142987249,2.026,0,4,4,140.428,2001,147.22567,-9.647,"Rap"
"866",0,0.241,1,4,7,228.641,2002,240.3522,-5.933,"Latin"
"867",NA,0,1,1,7,84.192,2002,84.1922,-2.908,"Metal"
"868",NA,0.996,1,4,9,147.389,2001,155.24526,-15.512,"Pop"
"869",0.327736683178,0,1,4,2,265.012,1993,265.01179,-7.416,"Blues"
"870",0.643470577243,4.365,1,4,11,142.698,2003,159.65995,-13.092,"Electronic"
"871",0.474054830931,0.154,1,4,7,340.259,0,348.08118,-12.494,"Rock"
"872",NA,0,1,4,7,107.99,0,114.52036,-8.649,"Rap"
"873",0.698494468202,0,1,4,10,229.262,1994,247.58812,-8.512,"Rock"
"874",NA,0.27,1,4,1,117.806,1996,128.33914,-13.276,"Reggae"
"875",0.425124658313,0.242,0,3,9,153.919,1967,171.15383,-14.876,"Rock"
"876",0.561164085205,0.45,0,7,8,184.274,2007,193.74975,-7.944,"Rock"
"877",0.541651442955,0.173,1,4,10,240.524,2007,256.93995,-8.036,"Pop"
"878",0.660928327858,0.432,1,4,9,276.91,2009,288.33914,-4.433,"Rock"
"879",NA,0.101,1,4,9,178.503,2005,180.55791,-7.468,"Rap"
"880",NA,3.17,1,4,2,213.316,2001,218.67057,-11.413,"Rock"
"881",0.480610618388,3.791,1,4,9,250.021,1988,266.4224,-10.228,"Rock"
"882",0.405115721691,3.28,1,4,4,308.216,1977,312.58077,-11.803,"Rock"
"883",NA,0.125,0,3,4,151.092,2006,158.11873,-4.795,"Punk"
"884",0.736265035009,0,1,4,5,192.581,2005,201.29914,-4.428,"Rock"
"885",NA,0.328,1,4,0,63.832,1981,67.76118,-18.967,"Rock"
"886",NA,0.386,0,4,4,190.427,1974,200.202,-8.28,"Rock"
"887",0.511424325686,0.357,1,4,1,190.618,1996,200.38485,-7.365,"Country"
"888",0.646536360532,0.235,1,4,6,169.61,2000,172.22485,-5.072,"Rock"
"889",0.685120843045,0.357,1,1,0,285.907,2004,293.69424,-11.494,"Blues"
"890",0.789938703581,0.214,1,4,4,276.126,1984,288.80934,-12.525,"Rock"
"891",0.563246899281,1.535,0,3,10,260.47,1991,265.76934,-9.259,"Electronic"
"892",0.60681632717,0.229,0,4,6,116.785,2006,122.72281,-3.779,"Metal"
"893",0.531612769199,5.985,0,4,11,245.023,2002,255.97342,-9.758,"Folk"
"894",0.601034317129,0.062,0,4,11,198.664,2005,211.53914,-4.618,"Pop"
"895",0.675546728026,0.148,0,4,2,298.411,1989,303.09832,-11.273,"World"
"896",0,0,0,3,4,241.255,2004,249.12934,-8.138,"Rap"
"897",0.689313564224,0.148,1,3,10,202.06,2009,214.5171,-4.256,"Pop"
"898",NA,0.384,1,3,9,294.847,1993,308.76689,-3.947,"Rock"
"899",NA,2.955,1,4,4,285.152,1983,285.1522,-9.462,"Rock"
"900",0.610846628095,0,1,4,4,241.449,2009,241.44934,-3.862,"Metal"
"901",0.51535717917,0.235,1,4,3,422.255,1992,426.78812,-4.024,"Rock"
"902",NA,0.554,0,4,11,238.306,1999,249.28608,-7.899,"Rock"
"903",0.3759843015,0.305,1,4,4,109.436,0,116.89751,-6.957,"Rock"
"904",NA,10.257,1,4,7,179.316,1966,182.56934,-14.299,"Rock"
"905",0.621291653556,0,1,4,8,220.499,2006,220.49914,-3.884,"Metal"
"906",NA,0,0,3,2,249.765,2001,256.33914,-10.426,"RnB"
"907",0.654067966087,0,1,4,0,411.312,1991,415.81669,-9.306,"Rock"
"908",0.650767013398,0.498,0,4,5,373.656,1994,382.01424,-7.971,"Rock"
"909",0.608932946378,0,1,3,4,165.036,1999,169.69098,-6.669,"Rap"
"910",0.614576981682,0.444,1,4,9,213.293,1996,221.33506,-9.472,"Rock"
"911",NA,0,1,4,7,263.059,0,271.69914,-4.734,"Rock"
"912",0.648425566226,0.101,0,1,9,233.529,0,246.72608,-4.146,"Rock"
"913",0.41373983586,0.334,1,4,9,192.058,1996,195.5522,-7.497,"Rock"
"914",NA,0.729,1,7,6,184.506,1929,191.11138,-14.873,"Blues"
"915",NA,0,1,4,7,220.29,1998,220.29016,-3.935,"Rock"
"916",NA,0.514,1,1,10,160.403,1961,167.70567,-23.611,"Country"
"917",0.557313136388,0.154,0,4,7,268.225,2003,280.00608,-7.787,"Pop"
"918",0.531722098421,0.308,1,4,0,168.254,1996,168.25424,-5.936,"Rock"
"919",0.494469709267,0,1,4,4,219.719,2007,229.14567,-6.062,"Pop"
"920",0.392008771471,0.206,1,4,2,160.363,2008,171.10159,-8.81,"Country"
"921",0.603440994737,0,1,0,1,109.929,2004,233.27302,-4.309,"Electronic"
"922",0.5569140187,0,1,3,6,247.948,2003,252.62975,-6.172,"Rock"
"923",NA,0,1,4,11,249.87,1994,265.06404,-8.6,"Rock"
"924",0.466304830757,0,1,4,7,91.069,0,94.01424,-5.28,"Punk"
"925",0.556739869246,0.217,1,4,1,285.896,2003,288.44363,-5.52,"Rock"
"926",NA,0.339,0,3,5,271.865,2000,278.04689,-3.676,"Pop"
"927",NA,0,1,4,1,261.877,1991,261.8771,-7.968,"Pop"
"928",NA,0,1,5,8,44.478,2003,46.602,-13.928,"Rap"
"929",0.750583066484,0.084,1,4,2,202.977,0,209.00526,-3.589,"Rock"
"930",0.513142599475,0.345,0,4,7,220.764,0,236.042,-9.074,"Rock"
"931",NA,0,0,3,6,300.907,1993,319.73832,-4.277,"Rock"
"932",NA,0,0,4,6,154.117,1965,161.48853,-11.219,"Rock"
"933",NA,0,1,3,7,131.053,1984,135.99302,-15.086,"Blues"
"934",0.629967831373,0.183,1,3,6,265.491,2005,275.46077,-10.752,"Rock"
"935",NA,0,1,3,5,514.014,1972,536.0322,-9.253,"Rock"
"936",0.734996573397,0,0,4,6,149.763,2005,158.64118,-7.468,"Rap"
"937",NA,2.601,1,4,6,337.102,2002,345.96526,-5.125,"Rock"
"938",NA,0,1,4,0,300.495,1983,304.22159,-4.456,"Rock"
"939",0.867008491279,0,1,4,8,176.613,2009,176.61342,-4.606,"Rock"
"940",NA,2.043,0,4,4,280.468,2006,288.31302,-18.328,"RnB"
"941",0.598688452766,2.409,0,4,2,254.288,1975,271.69914,-9.003,"Rock"
"942",0.542898743291,0,0,4,10,136.96,2004,136.95955,-4.178,"Rap"
"943",0.299877488274,0.165,1,1,7,272.271,2008,282.30485,-8.975,"Rock"
"944",0.890314003717,4.719,1,4,10,182.712,2008,195.21261,-3.592,"Electronic"
"945",0.579767081143,0,0,4,10,162.783,2002,177.52771,-6.04,"Rock"
"946",0.60455448492,3.338,1,1,6,132.621,2002,144.14322,-9.427,"Pop"
"947",0.635905866874,0.403,0,3,7,318.096,2006,345.75628,-18.942,"Rock"
"948",0.629476732675,0.938,1,4,4,237.401,2007,250.95791,-5.187,"Rock"
"949",0.215080318509,0.252,1,4,7,233.616,1999,246.5171,-12.733,"Rock"
"950",NA,4.017,0,4,0,262.565,2006,274.99057,-6.114,"Rock"
"951",0.612054953969,0.299,0,4,2,184.332,0,195.81342,-4.436,"Rock"
"952",0.367273415809,0.221,0,4,9,196.719,0,201.66485,-5.559,"Pop"
"953",0.608860560548,0,1,4,7,162.215,2007,174.81098,-4.403,"Pop"
"954",0.587426506702,2.247,1,4,7,182.526,1993,188.31628,-9.958,"Rock"
"955",0.685849656345,0.108,1,4,4,270.431,2003,292.88444,-14.507,"Pop"
"956",0.708407537397,0.091,1,4,8,178.84,2009,185.86077,-3.242,"Punk"
"957",NA,0,1,4,4,159.144,2008,167.07873,-17.514,"Country"
"958",0.664578649846,2.682,0,4,0,216.474,2007,227.57832,-7.695,"Country"
"959",0.419125892959,0.282,0,3,7,312.726,0,328.69832,-7.317,"Metal"
"960",0.725725053433,0.188,0,7,5,307.397,0,325.92934,-7.863,"RnB"
"961",0.450762241641,0.069,1,4,9,220.148,2007,223.4771,-6.658,"Reggae"
"962",NA,0.177,0,4,1,196.243,2006,200.64608,-6.641,"Rock"
"963",NA,0,1,7,9,234.919,1985,234.91873,-8.38,"Metal"
"964",0.434838090261,0.09,1,5,6,189.829,2004,208.09098,-7.492,"Rap"
"965",0.505487343149,0.55,1,3,7,143.47,1995,151.03955,-15.603,"Country"
"966",NA,0.27,0,7,10,325.619,1988,335.01995,-9.406,"Rap"
"967",0.595478748247,2.438,1,4,7,249.626,1991,255.65995,-10.672,"Rock"
"968",0.585979766109,1.646,0,5,4,222.43,1993,243.17342,-6.149,"Rock"
"969",0.392008771471,2.241,1,1,0,357.193,0,364.64281,-17.67,"Jazz"
"970",0.586452119231,5.207,0,4,5,291.573,1999,293.66812,-11.083,"RnB"
"971",0.561428517629,0.313,1,5,0,188.575,2005,207.62077,-5.116,"Latin"
"972",NA,4.145,1,4,9,273.528,0,273.52771,-8.72,"Rock"
"973",0.496175335673,0,0,4,4,254.996,2009,263.52281,-12.732,"Rock"
"974",0.652359289191,0.107,0,4,3,71.03,1982,73.09016,-7.897,"Rock"
"975",NA,0.206,1,4,2,200.742,1997,208.29995,-11.667,"RnB"
"976",NA,2.363,1,4,7,221.977,2001,224.522,-5.823,"Pop"
"977",0.621291653556,0,1,4,3,479.295,2007,509.49179,-6.664,"Metal"
"978",0.212045405484,0.165,1,4,5,268.08,1995,280.11057,-8.882,"Blues"
"979",0.582918458498,0,1,4,0,270.019,2006,282.04363,-6.327,"Rock"
"980",0.536788886441,0,1,4,9,216.149,1990,221.43955,-11.278,"Rock"
"981",0.735455678051,2.397,0,4,4,234.684,0,241.84118,-7.95,"Rock"
"982",0.489174002406,0,1,4,7,257.585,2006,264.01914,-4.789,"Rock"
"983",0.625106561469,0,1,3,8,179.659,2000,190.95465,-4.802,"Punk"
"984",0.730949906097,0.351,0,4,5,309.992,1989,329.69098,-6.658,"Rock"
"985",0.687434282138,2.914,0,5,7,221.901,2010,234.26567,-17.279,"RnB"
"986",NA,0.316,1,1,7,137.77,0,143.82975,-11.366,"Country"
"987",0.265861049211,0,1,4,10,256.476,2001,260.96281,-3.941,"Pop"
"988",NA,0.45,1,4,1,244.344,0,250.43546,-4.691,"Rock"
"989",NA,0.282,1,4,11,207.865,2000,211.01669,-5.205,"Pop"
"990",NA,0.102,1,4,10,288.641,2008,301.16526,-6.445,"Pop"
"991",0.813937197771,0.31,1,4,1,211.418,2009,223.29424,-4.346,"Rock"
"992",0.489038209173,0.293,1,4,9,134.438,1992,142.73261,-7.982,"Rock"
"993",0.629790622676,0.481,1,4,2,218.424,2009,233.79546,-8.023,"Pop"
"994",0.789430535314,0,1,4,7,260.197,1988,267.33669,-4.732,"Blues"
"995",0.718950558772,0.421,0,4,2,356.2,1987,387.16036,-11.705,"Rock"
"996",0.683462009309,0.473,0,4,11,222.902,2006,222.9024,-4.317,"Rock"
"997",0.644823657676,0.206,1,4,9,230.475,1992,237.92281,-9.093,"Rap"
"998",0,0.247,0,4,10,291.561,0,302.13179,-7.819,"Jazz"
"999",0.419125892959,0,1,4,2,269.084,2009,277.75955,-5.903,"Metal"
"1000",0.657161336388,0.34,0,4,10,125.463,1989,136.12363,-11.298,"Pop"
"1001",0.215080318509,1.127,0,7,4,187.35,1993,198.42567,-7.958,"Country"
"1002",0.559646609932,0.235,1,5,8,229.918,2005,240.71791,-5.281,"Rap"
"1003",NA,0,1,4,7,86.883,1997,86.88281,-8.834,"Reggae"
"1004",0.545937381331,2.496,0,3,4,194.206,2009,204.06812,-13.708,"Rock"
"1005",0,0.13,1,4,0,218.662,2002,225.67138,-6.737,"Rock"
"1006",0.450762241641,0.066,0,4,11,205.659,1987,216.86812,-8.698,"Rock"
"1007",0.550561797034,0.369,0,4,9,141.798,2000,148.29669,-8.315,"Rap"
"1008",0.504034340805,0.821,0,5,0,191.048,1996,201.24689,-8.146,"Rock"
"1009",0.659230577045,0.072,1,1,8,136.353,2006,153.23383,-6.754,"Rock"
"1010",0.6301876272,0.316,0,4,7,218.825,2003,229.61587,-3.782,"Rock"
"1011",0,0.374,1,4,2,150.262,0,153.57342,-14.122,"Rap"
"1012",0.714047459514,0.339,1,4,4,261.416,0,270.73261,-8.6,"Metal"
"1013",0.619596042102,0.34,1,4,5,159.608,1972,159.60771,-9.079,"Rock"
"1014",0.70109712705,0,0,4,9,206.576,0,206.57587,-15.794,"Rock"
"1015",NA,0.443,1,4,0,187.623,1988,193.56689,-5.24,"Rock"
"1016",0.787210098456,0.304,0,4,10,176.135,2002,181.52444,-5.622,"Pop"
